wave_15_5_slice_0000|啊|SP en y van h ai sh ir AP SP AP SP q ing AP SP AP SP ch ou AP SP|rest|0|1.80712 0.2775 0.0825 0.2675 0.1425 0.16 0.19 0.14 0.11 7.925 0.14 1.455 0.16 0.19 0.115 0.19 0.14 0.295 0.09 0.14 0.16 0.43756|0
wave_15_6_slice_0000|啊|j in g ong h ai sh ir f ang sh ou SP|rest|0|0.2 0.1975 0.0925 0.245 0.125 0.18 0.2 0.17 0.14 0.19 0.16 0.215 0.21306|0
wave_15_6_slice_0001|啊|SP en y van h ai sh ir q ing ch ou SP|rest|0|1.103719 0.2175 0.0725 0.2475 0.1625 0.13 0.2 0.15 0.2 0.12 0.15 0.21 1.278096|0
wave_15_7_slice_0000|啊|SP t a r u c i0 d i SP j iu b ie z ai t ao SP b i SP t iao x in h ai sh ir SP t u x in SP|rest|0|0.591587 0.1 0.0675 0.0625 0.03 0.13 0.025 0.075 0.11 0.11 0.08 0.03 0.08 0.03 0.1 0.03 0.12 0.185 0.105 0.07 0.125 0.055 0.11 0.2 0.15 0.16 0.13 0.14 0.21 0.15 0.06 0.1 0.14 0.18 0.17 0.505211|0
wave_15_8_slice_0000|啊|k ai SP q i SP zh e SP k uang h uan SP|rest|0|0.15 0.295 0.045 0.13 0.245 0.325 0.08 0.28 0.07 0.11 0.2775 0.1625 0.245 0.48494|0
wave_15_8_slice_0001|啊|SP l iu g uang sh uo y in SP d ian l iang f eng m ang SP|rest|0|1.717143 0.1 0.06 0.14 0.275 0.175 0.155 0.155 0.47 0.04 0.07 0.4 0.05 0.48 0.17 0.57 0.03 0.715 1.248383|0
wave_15_9_slice_0000|啊|SP y ing n ang zh ong q i zh e|rest|0|0.17 0.06 0.1775 0.0325 0.1525 0.0975 0.0975 0.1325 0.39 0.16 0.89344|0
wave_15_9_slice_0001|啊|SP an n a SP b u zh u d e x in SP AP|rest|0|1.747188 0.6975 0.0925 0.57 0.04 0.07 0.08 0.12 0.18 0.06 0.08 0.18 0.875 0.07 0.39656|0
wave_16_0_slice_0000|啊|y ing x iong sh ir sh en m e AP g uang h ui sh ir sh en m e SP AP y ing x iong l ian m eng zh e l i h ui zh ao d ao d a SP an d e AP SP|rest|0|0.06 0.2075 0.1225 0.4175 0.1825 0.23 0.16 0.32 0.24 0.23 0.28 0.06 0.2 0.11 0.39 0.19 0.24 0.17 0.35 0.18 0.305 0.105 0.1075 0.0725 0.175 0.135 0.51 0.05 0.22 0.14 0.4475 0.1325 0.3 0.03 0.1 0.17 0.18 0.13 0.23 0.07 0.1875 0.1025 0.26 0.14 0.4475 0.0625 0.3 0.125 0.08412|0
wave_17_0_slice_0000|啊|h uang h un zh an k ai SP sh ir k ong d e w u y in SP|rest|0|0.21 0.1975 0.1025 0.1075 0.0825 0.11 0.15 0.195 0.295 0.17 0.03 0.13 0.1 0.07 0.07 0.08 0.08 0.16 0.19 0.793131|0
wave_17_0_slice_0001|啊|SP q i x v h ong m in SP zh ui zh u n a l iu x ing SP|rest|0|1.688277 0.24 0.1875 0.1525 0.1175 0.0525 0.1875 0.0525 0.155 0.365 0.08 0.06 0.12 0.06 0.09 0.14 0.05 0.08 0.15 0.24237 1.891565|0
wave_17_1_slice_0000|啊|SP sh ir SP k ong h ui x in AP SP k e q iu zh e h ui y ing q ian f ang s uo SP d ing m u SP b iao sh ir n i SP|rest|0|0.597075 0.2 0.17 0.06 0.07 0.0775 0.1025 0.07 0.15 0.175 0.27 0.085 0.1 0.04 0.14 0.05 0.12 0.06 0.14 0.03 0.15 0.18 0.15 0.07 0.1 0.09 0.15 0.16 0.07 0.07 0.13 0.04 0.105 0.055 0.06 0.21 0.19 0.19 0.13 0.61 0.15762|0
wave_18_0_slice_0000|啊|w u x v l i y ou SP AP|rest|0|0.31 0.01 0.25 0.1775 0.1025 0.29 0.08 1.94 0.14 0.16675|0
wave_18_0_slice_0001|啊|b u b ai SP b u x iu SP|rest|0|0.14 0.06 0.17 0.185 0.045 0.06 0.1125 0.2375 2.265 0.35988|0
wave_18_1_slice_0000|啊|d u w ei SP zh en h an SP AP SP zh eng p ian h uan j ing AP SP|rest|0|0.04 0.1475 0.0825 0.155 0.045 0.07 0.2775 0.1125 1.845 0.145 0.125 0.345 0.1 0.14 0.13 0.15 0.1 0.31 0.11 1.98 0.15 1.474863|0
wave_18_2_slice_0000|啊|SP w u x v l i y ou SP|rest|0|0.644739 0.06 0.02 0.24 0.04 0.03 0.4675 0.0725 2.07038 0.61424|0
wave_18_2_slice_0001|啊|b u b ai SP b u x iu SP|rest|0|0.19 0.04 0.2 0.2 0.06 0.03 0.105 0.255 2.185 1.337515|0
wave_18_3_slice_0000|啊|SP d ou w ei zh en h an SP AP SP zh en t ian h uan j ing SP|rest|0|0.231429 0.07 0.1375 0.0725 0.1675 0.0725 0.2975 0.0925 2.165 0.155 0.185 0.055 0.1 0.11 0.15 0.23 0.04 0.31 0.13 2.335 0.32656|0
wave_18_4_slice_0000|啊|d ou w ei zh en h an SP|rest|0|0.41 0.1675 0.0625 0.165 0.095 0.3 0.1 2.1 0.17506|0
wave_18_4_slice_0001|啊|SP zh eng p ian h uan j ing SP|rest|0|0.58644 0.11 0.12 0.12 0.1675 0.1125 0.2775 0.1125 2.29 0.38687|0
wave_19_0_slice_0000|啊|SP ao y E zh ang y in SP ao d e SP b u x ing zh uan y E y ou t ian m ing|rest|0|6.326712 0.19 0.14 0.03 0.13 0.27 0.11 0.215 0.055 0.21 0.09 0.07 0.04 0.09 0.17 0.17 0.2375 0.0725 0.05 0.23 0.22 0.1 0.1 0.17 0.08 0.18 0.45931|0
wave_19_10_slice_0000|啊|SP sh u y ang sh u j i sh u x ing x ing y i er s an s i0 w u l iu q i AP AP sh u x ing sh u zh u sh u d a m i SP q i l iu w u s i0 s an er y i AP sh u SP zh ao sh u SP zh ao sh u AP zh ao sh u SP zh e t u r an b ei j ing x ing AP ai y a w o SP g ang g ang sh u d ao l e SP j i SP|rest|0|1.069864 0.26 0.1675 0.1125 0.1475 0.1525 0.07 0.18 0.16 0.14 0.03 0.14 0.15 0.17 0.25 0.06 0.09 0.085 0.125 0.1275 0.1725 0.23 0.06 0.07 0.07 0.15 0.21 0.44 0.1275 0.42 0.2025 0.08 0.18 0.15 0.16 0.1325 0.1075 0.14 0.17 0.03 0.13 0.22 0.17 0.16 0.04 0.11 0.07 0.04 0.07 0.15 0.08 0.17 0.13 0.13 0.34 0.03 0.04 0.58 0.4825 0.2175 0.125 0.055 0.09 0.1475 0.1825 0.1 0.05 0.09 0.055 0.165 0.11 0.1175 0.0825 0.1575 0.1925 0.1 0.07 0.09 0.19 0.11 0.2275 0.0525 0.2175 0.0925 0.06 0.12 0.1675 0.2025 0.45 0.3075 0.08 0.1025 0.03 0.17 0.09 0.09 0.06 0.2275 0.0625 0.1375 0.1725 0.07 0.18 0.16 0.15 0.305 0.095 0.15 0.645 0.308|0
wave_19_11_slice_0000|啊|SP sh u y ang sh u j i sh u x ing x ing y i er s an s i0 w u l iu q i|rest|0|0.932404 0.24 0.1775 0.1125 0.1675 0.1625 0.12 0.14 0.17 0.15 0.04 0.15 0.13 0.15 0.26 0.04 0.11 0.09 0.11 0.14 0.18 0.22 0.05 0.08 0.08 0.1575 0.1925 0.41944|0
wave_19_11_slice_0001|啊|SP sh u x ing sh u AP j i sh u d a m i q i l iu w u s i0 s an er y i SP|rest|0|0.387846 0.19 0.1 0.19 0.1575 0.1525 0.12 0.1225 0.0375 0.1575 0.1525 0.03 0.13 0.21 0.15 0.2125 0.1275 0.06 0.04 0.16 0.03 0.08 0.19 0.11 0.15 0.38 0.17 0.09 0.39306 0.175057|0
wave_19_12_slice_0000|啊|SP sh u zh ao sh u zh ao sh u SP zh ao sh u SP zh e SP t u r an b ei j ing x ing AP SP ai y a SP ai y a w o sh u SP d ao l e SP j i SP|rest|0|0.154036 0.22 0.0975 0.1525 0.1175 0.1625 0.0875 0.1325 0.06 0.16 0.165 0.075 0.08 0.14 0.19 0.105 0.045 0.11 0.18 0.04 0.08 0.25 0.04 0.2075 0.0925 0.04 0.13 0.13 0.18 0.46 0.39 0.04 0.1 0.03 0.04 0.13 0.2 0.13 0.18 0.04 0.08 0.23 0.13 0.1 0.05 0.18 0.12 0.3 0.09 0.17 0.91 0.19619|0
wave_19_13_slice_0000|啊|SP sh u y ang sh u j i sh u x ing x ing y i er s an s i0 w u l iu q i SP|rest|0|1.961814 0.2 0.1475 0.1125 0.1475 0.1625 0.09 0.15 0.16 0.14 0.04 0.14 0.14 0.16 0.26 0.05 0.08 0.11 0.11 0.14 0.18 0.21 0.07 0.07 0.07 0.14 0.21 0.4 0.303166|0
wave_19_13_slice_0001|啊|SP sh u x in sh u SP zh u sh u d a m i q i l iu w u s i0 s an er y i AP sh u zh ao sh u zh ao sh u SP zh ao sh u SP zh e SP t u r an b ei j ing x ing AP ai y a w o SP g ang g ang sh u SP d ao l e j i SP|rest|0|1.438413 0.28 0.09 0.18 0.14 0.16 0.085 0.075 0.1 0.15 0.17 0.03 0.14 0.14 0.2 0.205 0.145 0.03 0.08 0.12 0.06 0.08 0.18 0.13 0.15 0.15 0.3 0.07 0.44 0.55 0.19 0.12 0.15 0.13 0.18 0.12 0.12 0.06 0.17 0.135 0.075 0.09 0.14 0.2 0.105 0.045 0.1 0.16 0.05 0.11 0.17 0.1 0.21 0.09 0.03 0.15 0.13 0.19 0.51 0.355 0.1125 0.0625 0.1075 0.0625 0.105 0.085 0.06 0.2075 0.0725 0.1575 0.1925 0.085 0.095 0.06 0.18 0.11 0.29 0.24 0.86 1.020558|0
wave_19_14_slice_0000|啊|SP k e sh ir AP ao y E sh ang y in SP|rest|0|0.05 0.12 0.03 0.13 0.03 0.1325 0.2175 0.13 0.085 0.185 0.18 0.08 0.31 0.32088|0
wave_19_1_slice_0000|啊|SP x ing l ai zh ir h ou t ou h un n ao zh ang zh e y ang b u x ing SP|rest|0|1.286485 0.16 0.12 0.14 0.07 0.14 0.26 0.15 0.19 0.13 0.2175 0.0825 0.04 0.11 0.23 0.13 0.19 0.12 0.14 0.19 0.14 0.11 0.05 0.23 0.44 0.08219|0
wave_19_1_slice_0001|啊|d an sh ir SP ao y E sh ang y in y i b u x iao x in y ou t ai g uo q ing x ing|rest|0|0.15 0.03 0.09 0.03 0.08 0.2175 0.1025 0.04 0.12 0.28 0.09 0.19 0.12 0.1775 0.0725 0.03 0.13 0.24 0.17 0.21 0.1 0.13 0.14 0.14 0.14 0.13 0.17 0.11 0.2 0.49294|0
wave_19_2_slice_0000|啊|SP zh e y ang x ia q v b u x ing b u x ing SP|rest|0|1.427664 0.18 0.16 0.16 0.12 0.13 0.12 0.19 0.15 0.14 0.05 0.22 0.16 0.09 0.04 0.27 0.76 0.23744|0
wave_19_2_slice_0001|啊|SP ao n a zh ang x in j ve d ing y ang sh eng z ao sh ui z ao q i SP|rest|0|0.802154 0.2475 0.0425 0.07 0.13 0.21 0.17 0.2 0.11 0.14 0.13 0.1 0.08 0.2 0.17 0.19 0.08 0.15 0.15 0.14 0.12 0.15 0.19 0.425 0.16419|0
wave_19_3_slice_0000|啊|SP AP k e sh ir t ang z ai ch uang sh ang y ou zh eng y van l e y En j ing SP|rest|0|1.10517 0.3975 0.0825 0.03 0.1 0.045 0.095 0.2 0.09 0.03 0.11 0.28 0.14 0.18 0.12 0.12 0.16 0.07 0.03 0.03 0.13 0.49 0.08 0.13 0.19 0.67 0.10337|0
wave_19_3_slice_0001|啊|y v sh ir z ao sh ang z i0 SP z e w an sh ang sh ir y i s ui d iao d e sh en j ing|rest|0|0.2 0.03 0.12 0.03 0.09 0.17 0.11 0.09 0.08 0.175 0.105 0.11 0.23 0.07 0.15 0.12 0.0875 0.1425 0.19 0.18 0.14 0.14 0.11 0.15 0.17 0.12 0.06 0.2 0.17 0.13 0.45856|0
wave_19_4_slice_0000|啊|SP zh e y ang x ia q v SP b u x ing b u x ing SP|rest|0|1.928753 0.19 0.15 0.17 0.1 0.14 0.11 0.21 0.11 0.11 0.07 0.05 0.22 0.19 0.07 0.05 0.26 1.06 0.550058|0
wave_19_4_slice_0001|啊|SP sh u y ang sh u j i sh u x ing x ing y i SP er s an s i0 w u l iu q i SP|rest|0|0.146893 0.2 0.14 0.17 0.1575 0.1525 0.1125 0.1375 0.16 0.13 0.03 0.14 0.2 0.14 0.23 0.1 0.03 0.06 0.09 0.12 0.14 0.16 0.2 0.07 0.03 0.1 0.1625 0.1775 0.475 0.09531|0
wave_19_5_slice_0000|啊|SP sh u x ing sh u SP zh u sh u d a m i q i l iu w u s i0 s an er y i|rest|0|1.478503 0.25 0.12 0.16 0.1675 0.1425 0.095 0.075 0.08 0.13 0.15 0.03 0.14 0.32 0.07 0.1675 0.1325 0.06 0.05 0.07 0.15 0.06 0.18 0.13 0.14 0.06 0.26 0.05 0.65019|0
wave_19_5_slice_0001|啊|SP sh u SP zh ao sh u zh ao sh u SP zh ao sh u zh e SP t u r an b ei j ing x ing ai AP y a w o SP g ang g ang sh u SP d ao l e SP j i SP|rest|0|1.149909 0.22 0.155 0.045 0.08 0.1475 0.1925 0.1275 0.1025 0.08 0.17 0.17 0.06 0.08 0.13 0.21 0.1425 0.1175 0.155 0.055 0.08 0.21 0.07 0.2 0.11 0.03 0.13 0.15 0.18 0.19 0.345 0.345 0.14 0.03 0.14 0.115 0.085 0.07 0.1725 0.0875 0.14 0.18 0.09 0.09 0.06 0.15 0.15 0.315 0.125 0.13 0.725 0.37575|0
wave_19_6_slice_0000|啊|sh u y ang sh u j i sh u x ing x ing y i er s an s i0 w u l iu q i|rest|0|0.2 0.1575 0.1125 0.1475 0.1725 0.115 0.145 0.14 0.17 0.03 0.13 0.14 0.16 0.21 0.1 0.13 0.07 0.11 0.13 0.16 0.2 0.08 0.03 0.11 0.13 0.22 0.45138|0
wave_19_6_slice_0001|啊|sh u x ing AP SP AP sh u sh u d a m i q i l iu w u s i0 s an SP er y i AP sh u SP zh ao sh u zh ao sh u SP zh ao sh u zh e SP t u r an b ei j ing x ing AP ai y a w o SP g ang SP g ang sh u d ao l e SP j i SP|rest|0|0.14 0.1 0.19 0.135 0.1 0.15 0.1225 0.0425 0.12 0.16 0.03 0.14 0.31 0.06 0.2 0.15 0.06 0.04 0.19 0.03 0.06 0.18 0.11 0.15 0.08 0.07 0.23 0.03 0.56 0.54 0.19 0.125 0.045 0.09 0.13 0.2 0.12 0.13 0.06 0.17 0.135 0.095 0.08 0.14 0.21 0.07 0.17 0.155 0.055 0.11 0.15 0.12 0.22 0.09 0.05 0.13 0.15 0.19 0.44 0.3975 0.07 0.0825 0.0675 0.1025 0.085 0.075 0.08 0.165 0.045 0.07 0.155 0.185 0.05 0.2 0.2175 0.0725 0.29 0.09 0.15 0.8 0.84026|0
wave_19_7_slice_0000|啊|SP ao y E sh ang y in SP ao d ao b u x ing zh uan y En y ou t ian m ing SP|rest|0|1.306508 0.1975 0.1325 0.05 0.13 0.2475 0.0925 0.175 0.095 0.2375 0.0625 0.04 0.14 0.2 0.18 0.22 0.08 0.07 0.22 0.2 0.1 0.12 0.16 0.09 0.16 0.4725 0.184989|0
wave_19_7_slice_0001|啊|SP x ing l ai zh ir SP h ou t ou h un n ao zh ang zh e y ang b u x ing SP|rest|0|0.857256 0.25 0.08 0.16 0.04 0.13 0.275 0.045 0.1 0.2075 0.0925 0.15 0.12 0.04 0.12 0.3075 0.0925 0.19 0.12 0.12 0.18 0.14 0.13 0.03 0.24 0.43 0.08881|0
wave_19_8_slice_0000|啊|d an sh ir SP ao y E sh ang y in y i SP b u x iao x in y ou t ai g uo q ing x ing AP SP zh e y ang x ia q v SP b u x ing b u x ing SP|rest|0|0.1 0.05 0.11 0.03 0.06 0.2475 0.1025 0.07 0.12 0.26 0.12 0.22 0.11 0.12 0.05 0.07 0.01 0.15 0.25 0.17 0.21 0.11 0.12 0.1 0.18 0.12 0.13 0.16 0.15 0.17 0.38 0.48 0.07 0.08 0.24 0.11 0.09 0.16 0.12 0.21 0.12 0.08 0.07 0.04 0.23 0.19 0.09 0.03 0.25 0.985 0.36631|0
wave_19_9_slice_0000|啊|sh u y ang sh u j i sh u x ing x ing y i er s an s i0 w u l iu q i AP SP|rest|0|0.26 0.1775 0.1125 0.1575 0.1525 0.145 0.125 0.15 0.15 0.03 0.15 0.16 0.18 0.26 0.04 0.12 0.07 0.11 0.13 0.18 0.2 0.09 0.03 0.11 0.14 0.2 0.445 0.10775 1.637937|0
wave_19_9_slice_0001|啊|SP sh u x ing sh u SP zh u sh u SP d a m i q i l iu w u s i0 s an er y i SP AP sh u SP zh ao sh u zh ao sh u SP zh ao sh u SP zh e SP t u r an b ei j ing x ing AP ai y a w o SP g ang SP g ang sh u SP d ao l e SP j i SP|rest|0|0.698707 0.25 0.08 0.17 0.1475 0.1525 0.09 0.07 0.09 0.13 0.16 0.03 0.08 0.05 0.31 0.05 0.2075 0.1325 0.06 0.05 0.2 0.03 0.06 0.18 0.12 0.14 0.3 0.18 0.06 0.38 0.08 0.4425 0.2475 0.125 0.075 0.08 0.14 0.19 0.1425 0.0875 0.06 0.18 0.18 0.05 0.09 0.16 0.18 0.13 0.04 0.1 0.15 0.06 0.08 0.2 0.06 0.21 0.1 0.04 0.13 0.16 0.19 0.49 0.3175 0.1 0.0825 0.1075 0.0725 0.09 0.07 0.07 0.185 0.045 0.07 0.1575 0.1725 0.09 0.06 0.09 0.17 0.14 0.31 0.1 0.19 0.705 2.166655|0
wave_1_0_slice_0001|啊|SP y E s e SP g ang g ang h ao AP SP ch ui q v m eng l ong d e w ei SP zh uang SP|rest|0|1.99771 0.19 0.2775 0.2025 0.215 0.045 0.05 0.21 0.06 0.17 0.14 0.41 0.305 0.115 0.07 0.385 0.205 0.16 0.09 0.27 0.03 0.2325 0.0675 0.27 0.08 0.225 0.205 0.08 0.68194 1.399955|0
wave_1_1_slice_0000|啊|SP b u r u f ang x ia j ie b ei p ing ch ang zh e w ei d ao SP|rest|0|0.543288 0.09 0.2075 0.1025 0.195 0.085 0.08 0.08 0.04 0.11 0.1925 0.0775 0.03 0.11 0.0775 0.0825 0.22 0.08 0.15 0.14 0.2125 0.0775 0.25 1.680111|0
wave_1_2_slice_0000|啊|SP y E SP c ang AP SP|rest|0|0.33 0.05 0.085 0.075 0.16 0.915 0.185 1.063803|0
wave_1_2_slice_0001|啊|SP zh ir sh ang SP AP AP zh u g uo AP SP|rest|0|1.094603 0.31 0.175 0.125 0.4 3.5 0.2975 0.1425 0.08 0.44 0.11 0.51 0.1975 1.554762|0
wave_1_3_slice_0000|啊|SP ch ong p o l e g ou h e AP SP m ian x iang l e k ua y ve x ing h e AP SP|rest|0|0.240522 0.15 0.2175 0.0925 0.2475 0.0325 0.2275 0.0725 0.22 0.12 0.395 0.285 0.09 0.04 0.07 0.1 0.07 0.05 0.195 0.085 0.29 0.03 0.2 0.12 0.17 0.11 0.43 0.185 0.537773|0
wave_1_4_slice_0000|啊|SP w ei j i z ai SP k ao j in|rest|0|0.10517 0.14 0.415 0.105 0.18 0.11 0.18 0.09 0.05 0.18 0.1 0.45594|0
wave_1_4_slice_0001|啊|SP b ie f en x in y E SP b ie h ao SP q i SP|rest|0|1.111995 0.08 0.3675 0.1425 0.17 0.14 0.2 0.1 0.13 0.07 0.08 0.23 0.1 0.285 0.135 0.13 0.66 0.686643|0
wave_1_5_slice_0000|啊|y v q i x iao h ao b u r u zh uan r u h un j i AP SP|rest|0|0.07 0.1675 0.1525 0.23 0.09 0.08 0.04 0.1475 0.0725 0.16 0.1 0.07 0.06 0.14 0.04 0.2175 0.0725 0.19 0.1 0.365 0.11 0.112|0
wave_1_6_slice_0000|啊|w ei j i z ai k ao j in AP SP b ie f en x in y E SP b ie h ao SP q i|rest|0|0.19 0.39 0.17 0.15 0.1 0.185 0.115 0.19 0.11 0.39 0.23 0.18 0.07 0.38 0.17 0.16 0.14 0.19 0.11 0.13 0.07 0.06 0.19 0.12 0.315 0.095 0.21 0.49837|0
wave_1_7_slice_0000|啊|SP y v q i x iao h ao b u r u zh uan r u h un j i SP|rest|0|0.471746 0.16 0.09 0.18 0.2175 0.0925 0.08 0.07 0.05 0.12 0.16 0.12 0.03 0.09 0.15 0.04 0.2 0.09 0.19 0.11 0.32 0.3445|0
wave_20_0_slice_0000|啊|ch ao SP x iao sh ei sh ir m ei y ang w ei SP|rest|0|0.14 0.5 0.25 0.25 0.2 0.21 0.4 0.24 0.25 0.13 0.03 0.33 0.4 0.06 0.445 0.47994|0
wave_20_10_slice_0001|啊|y i SP y in SP AP SP w o d ong j in t ui|rest|0|0.15 1.325 0.355 0.13 0.305 0.735 0.63 0.31 0.07 0.55 0.14 1.25 0.12 0.01 0.03 0.28725|0
wave_20_11_slice_0000|啊|j v SP sh ou t ou z u b u w ei b ei AP SP j iang q ian b ei SP|rest|0|0.15 0.035 0.195 0.14 0.1875 0.1525 0.22 0.12 0.2 0.13 0.29 0.05 0.1 0.12 0.355 0.305 0.07 0.11 0.24 0.14 0.15 0.16 0.23 0.11813|0
wave_20_11_slice_0001|啊|w en r ou ch eng j ve d ui SP|rest|0|0.19 0.05 0.03 0.3475 0.1625 0.565 0.135 0.63 0.07 1.13 1.199496|0
wave_20_12_slice_0000|啊|SP n i c uo w o b u SP k en d ui SP n i m eng d ong w o m eng m ei AP AP SP h uo z en g an x in y ang t ang zh ir f ei SP AP SP|rest|0|0.919773 0.29 0.06 0.15 0.57 0.03 0.08 0.16 0.39 0.04 0.07 0.28 0.07 0.42 0.18 0.12 0.23 0.11 0.31 0.08 0.42 0.15 0.37 0.07 0.08 0.23 0.245 0.2475 0.1625 0.325 0.09 0.23 0.12 0.49 0.08 0.31 0.18 0.27 0.11 0.3575 0.0825 0.3875 0.1225 0.1775 0.1825 1.1 0.045 0.59331 0.384649|0
wave_20_13_slice_0000|啊|n i k u w o b u c eng w ei AP AP n i j van w o y E b u g an l ei AP SP y ong sh en m e SP|rest|0|0.24 0.16 0.19 0.3175 0.0525 0.36 0.14 0.35 0.17 0.25 0.09 0.285 0.1675 0.1525 0.145 0.17 0.15 0.29 0.09 0.15 0.19 0.19 0.14 0.22 0.08 0.15 0.03 0.375 0.335 0.14 0.06 0.13 0.18 0.11 0.19 0.26587 1.288005|0
wave_20_14_slice_0000|啊|SP n uan n i y i SP q ian s ui AP SP f eng x ve y i x i q iu SP b ai f a w ei AP AP d eng h uo w ei r ui r ou zh ou n i SP y En SP m ei AP SP|rest|0|1.822993 0.17 0.3275 0.0425 0.0875 0.1525 0.55 0.06 0.19 0.54 0.18 1.02 0.46 0.07 0.12 0.22 0.15 0.3 0.08 0.21 0.19 0.85 0.16 0.285 0.055 0.06 0.54 0.12 0.9875 0.1025 0.855 0.31 0.1125 0.0625 0.2475 0.1225 0.3175 0.0825 0.3075 0.0325 0.01 0.03 0.01 0.01 0.0875 0.0325 1.055 0.745 0.08 0.295 0.705 0.04 0.715 0.40594 0.27737|0
wave_20_15_slice_0000|啊|j ia r u n i sh e y i d i l ei AP SP j ia r u l ao q v w o n eng p ei AP|rest|0|0.08 0.2975 0.0725 0.68 0.03 0.215 0.145 0.26 0.08 0.23 0.1 0.32 0.04 0.2275 0.3225 0.08 0.08 0.33 0.06 0.28 0.03 0.26 0.14 0.32 0.04 0.21 0.08 0.26 0.11 0.21 0.31719|0
wave_20_16_slice_0000|啊|y En SP b o l i ch eng h ui y E q v d e w an m ei AP f eng x ve y i x i q iu b ai f a w ei AP SP d eng h uo w ei r ui r ou zh ou n i SP y En SP m ei AP SP j ia r u n i sh e y i d i l ei AP SP j ia r u l ao q v w o n eng p ei AP SP y En b o l i ch eng h ui y E q v d e w an m ei SP|rest|0|0.1 0.21 0.05 0.07 0.2975 0.0525 0.23 0.11 0.24 0.15 0.61 0.09 0.2 0.17 0.22 0.09 0.22 0.19 0.61 0.04 0.75 0.475 0.055 0.21 0.15 0.27 0.1 0.2 0.17 0.8675 0.1225 0.28 0.11 0.605 0.085 0.9075 0.1425 0.76 0.455 0.095 0.06 0.2375 0.1325 0.3075 0.0825 0.2375 0.0325 0.03 0.07 0.01 0.01 0.1075 0.0325 1.09 0.56 0.03 0.49 0.66 0.1 0.745 0.46 0.065 0.09 0.31 0.06 0.67 0.03 0.2225 0.1375 0.28 0.06 0.23 0.1 0.33 0.03 0.25 0.275 0.085 0.09 0.33 0.07 0.3 0.03 0.24 0.12 0.26 0.07 0.24 0.07 0.28 0.09 0.23 0.29 0.08 0.14 0.25 0.08 0.31 0.05 0.24 0.09 0.27 0.12 0.63 0.06 0.25 0.14 0.24 0.07 0.2 0.2 0.61 0.04 2.1 0.2085|0
wave_20_1_slice_0000|啊|SP l e x in r u h e x iang p ei SP|rest|0|1.513424 0.07 0.1975 0.2425 0.59 0.09 0.19 0.16 0.17 0.16 0.3 0.14 0.48 0.21744|0
wave_20_1_slice_0001|啊|SP p an l ing sh eng q ing c ui SP AP w ei m u j ian d eng h uo y ou w ei AP w o h e n i SP|rest|0|0.301247 0.14 0.2675 0.0425 0.1775 0.2025 0.86 0.13 0.22 0.15 0.195 0.045 0.31 0.15 0.21 0.24 0.08 0.16 0.24 0.1 0.24 0.12 0.26 0.11 0.1325 0.0775 0.36 0.2575 0.0425 0.35 0.16 0.11 0.17 0.22 0.09269|0
wave_20_2_slice_0000|啊|SP z ui t ian sh eng y i d ui SP|rest|0|0.845578 0.13 0.2575 0.1225 0.105 0.175 0.61 0.16 0.5 0.19 1.2 1.027775|0
wave_20_3_slice_0000|啊|SP l e n i c ai s uan y van SP z ui SP|rest|0|0.09 0.04 0.2775 0.0625 0.535 0.155 0.21 0.16 0.27 0.09 0.03 0.29 0.16 0.54 1.327229|0
wave_20_4_slice_0000|啊|l e x in c ai h ao x iang p ei AP SP|rest|0|0.08 0.2275 0.2125 0.54 0.13 0.25 0.14 0.2 0.16 0.35 0.12 0.61 0.11019 1.49873|0
wave_20_4_slice_0001|啊|SP n i l an l v w o c ai h ui SP AP SP b ing SP j ian x ing g uo sh an y v sh ui AP n i q iao c ui SP|rest|0|0.08 0.2 0.3075 0.0425 0.2575 0.1825 0.58 0.04 0.21 0.13 0.11 0.14 0.27 0.05 0.225 0.125 0.07 0.03 0.25 0.13 0.17 0.21 0.27 0.08 0.21 0.16 0.13 0.1 0.15 0.18 0.365 0.35 0.195 0.14 0.16 0.17 0.24 0.225 0.13419|0
wave_20_5_slice_0000|啊|SP w o t i n i m ing m ei SP|rest|0|1.29356 0.18 0.1475 0.1525 0.1075 0.1325 0.57 0.17 0.64 0.04 1.17 0.09394|0
wave_20_5_slice_0001|啊|sh ir n i w en k ai b i m o SP|rest|0|0.19 0.3675 0.0425 0.22 0.13 0.41 0.1 0.44 0.12 0.22 0.1 0.38 0.14069|0
wave_20_6_slice_0000|啊|r an w o y En j iao zh u l ei SP|rest|0|0.11 0.1875 0.1525 0.15 0.18 0.45 0.13 0.3 0.15 0.21 0.13 0.30625 1.241134|0
wave_20_6_slice_0001|啊|y En l i h e x iang y v b ei x i SP w ei sh ei AP SP|rest|0|0.29 0.1475 0.0425 0.2275 0.1025 0.35 0.16 0.35 0.15 0.24 0.13 0.36 0.17 0.365 0.045 0.08 0.17 0.21 1.185 0.55669 1.710023|0
wave_20_7_slice_0000|啊|SP t a m en y v h ui w u h ui AP SP w o q ve zh ir y ou n i zh ir p ei AP SP w en sh ir j ian|rest|0|0.596009 0.08 0.3075 0.0625 0.2175 0.1225 0.36 0.14 0.42 0.12 0.21 0.15 0.365 0.215 0.07 0.16 0.14 0.17 0.1975 0.1125 0.23 0.13 0.16 0.13 0.21 0.12 0.05 0.11 0.425 0.265 0.21 0.03 0.14 0.21 0.08 0.24 0.24256|0
